datetime,pm25_level,solar_radiation,boundary_layer_height,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,precipprob,precipcover,windspeed,pressure,conditions
2022-01-15,159.16666666666666,140.7285,236.60559,13.5,8.2,10.0,13.5,7.0,9.7,93.9,0.0,0.0,0.0,14.8,1020.0,Partially cloudy
2022-01-16,166.04166666666666,132.9533,183.71721,15.0,8.0,10.7,15.0,6.4,10.3,87.5,0.0,0.0,0.0,9.4,1020.6,Partially cloudy
2022-01-17,197.79166666666663,118.77823,210.51643,16.0,9.0,11.2,16.0,8.5,11.1,88.5,0.0,0.0,0.0,7.6,1021.2,Partially cloudy
2022-01-18,219.58333333333331,142.26772,191.00015,14.6,9.0,10.6,14.6,7.2,10.2,92.2,0.0,0.0,0.0,14.8,1019.1,Partially cloudy
2022-01-19,206.5,117.250206,113.47011,17.0,8.0,11.9,17.0,6.0,11.6,89.4,0.0,0.0,0.0,11.2,1016.1,Partially cloudy
2022-01-20,273.375,104.428955,150.79147,18.1,10.0,12.7,18.1,8.7,12.5,92.4,0.0,0.0,0.0,13.0,1011.9,Partially cloudy
2022-01-21,204.25,139.60532,222.13426,19.0,9.9,13.4,19.0,9.9,13.4,90.4,0.0,0.0,0.0,9.3,1011.9,Partially cloudy
2022-01-22,141.625,46.520573,618.47424,15.0,11.0,13.0,15.0,11.0,13.0,94.3,23.553,100.0,20.83,20.5,1007.5,"Rain, Overcast"
2022-01-23,122.25,49.683445,262.1084,15.0,10.4,12.6,15.0,10.4,12.6,94.4,1.195,100.0,4.17,20.5,1010.0,"Rain, Partially cloudy"
2022-01-24,103.79166666666669,121.2495,303.4075,15.0,9.0,11.7,15.0,9.0,11.7,93.5,0.0,0.0,0.0,7.6,1014.0,Partially cloudy
2022-01-25,123.41666666666669,142.45674,345.648,13.4,8.0,10.0,13.4,7.2,9.7,94.5,0.0,0.0,0.0,13.0,1015.2,Partially cloudy
2022-01-26,128.33333333333334,134.45914,341.7793,15.8,7.1,11.2,15.8,7.1,11.1,92.5,0.0,0.0,0.0,14.8,1015.9,Partially cloudy
2022-01-27,120.45833333333331,156.76944,386.08328,18.0,7.6,12.2,18.0,6.8,12.0,83.9,0.0,0.0,0.0,18.4,1017.0,Partially cloudy
2022-01-28,106.08333333333331,162.41821,303.58215,19.5,7.0,12.7,19.5,5.2,12.2,76.0,0.0,0.0,0.0,22.3,1016.9,Clear
2022-01-29,198.0,160.45392,211.32137,21.3,7.1,13.7,21.3,7.1,13.7,73.8,0.0,0.0,0.0,14.9,1017.1,Clear
2022-01-30,150.69565217391303,162.59488,283.19827,21.2,9.0,14.6,21.2,7.9,14.4,78.2,0.0,0.0,0.0,27.7,1012.5,Clear
2022-01-31,229.25,162.2396,116.08814,21.3,8.3,14.3,21.3,8.3,14.3,80.5,0.0,0.0,0.0,13.0,1011.9,Clear
2022-02-01,228.04166666666663,148.58826,240.80032,19.9,8.6,13.4,19.9,8.6,13.4,89.2,0.0,0.0,0.0,13.0,1011.6,Clear
2022-02-02,174.58333333333334,164.8771,269.9284,21.0,10.0,14.7,21.0,8.4,14.7,83.2,0.0,0.0,0.0,14.8,1011.2,Partially cloudy
2022-02-03,168.58333333333334,70.783165,572.2954,14.1,11.0,13.0,14.1,11.0,13.0,90.1,0.77,100.0,8.33,22.7,1007.3,"Rain, Partially cloudy"
2022-02-04,55.583333333333336,100.50188,389.41235,17.6,10.0,13.1,17.6,7.9,13.0,87.3,0.0,0.0,0.0,14.8,1009.3,Partially cloudy
2022-02-05,125.29166666666669,162.50684,121.67269,19.6,8.0,12.5,19.6,6.8,12.4,82.4,0.0,0.0,0.0,8.2,1013.8,Partially cloudy
2022-02-06,105.30434782608695,172.00378,150.31557,22.8,6.4,14.1,22.8,6.4,14.1,72.0,0.0,0.0,0.0,10.6,1015.9,Clear
2022-02-07,115.625,167.76584,122.95068,25.6,10.4,17.4,25.6,10.4,17.4,72.1,0.0,0.0,0.0,9.4,1014.9,Partially cloudy
2022-02-08,115.83333333333331,151.88605,131.30269,25.6,12.2,18.5,25.6,12.2,18.5,77.3,0.0,0.0,0.0,9.4,1013.2,Partially cloudy
2022-02-09,93.70833333333331,121.34165,312.5362,21.5,13.0,16.5,21.5,13.0,16.5,84.6,14.208,100.0,8.33,14.8,1015.2,"Rain, Partially cloudy"
2022-02-10,77.5,156.4361,311.62967,22.6,10.4,15.7,22.6,10.4,15.7,74.5,0.0,0.0,0.0,18.4,1017.7,Partially cloudy
2022-02-11,80.125,180.2779,512.9481,21.8,9.2,15.5,21.8,8.2,15.4,69.7,0.0,0.0,0.0,26.0,1016.1,Clear
2022-02-12,79.54166666666667,184.04935,260.23215,22.8,9.8,16.0,22.8,8.6,16.0,66.7,0.0,0.0,0.0,21.0,1014.6,Clear
2022-02-13,146.0,181.30792,152.86792,27.3,8.5,17.4,26.6,8.5,17.4,65.5,0.0,0.0,0.0,7.6,1013.4,Clear
2022-02-14,86.0,181.66818,140.65158,26.6,9.4,17.9,26.6,9.4,17.9,64.6,0.0,0.0,0.0,10.9,1013.4,Clear
2022-02-15,97.0,180.48071,131.11038,25.8,10.5,18.8,25.8,10.5,18.8,58.3,0.0,0.0,0.0,13.0,1013.4,Clear
2022-02-16,144.29384057971015,181.76625,194.25601,25.3,10.5,18.1,25.3,10.5,18.1,68.5,0.0,0.0,0.0,10.1,1011.3,Clear
2022-02-17,99.82608695652172,183.48112,173.57872,26.6,12.1,18.4,26.6,12.1,18.4,66.4,0.0,0.0,0.0,8.6,1011.2,Clear
2022-02-18,104.5,183.02852,170.93115,27.8,10.5,19.1,26.6,10.5,19.0,61.6,0.0,0.0,0.0,13.0,1012.4,Clear
2022-02-19,75.125,189.56146,281.15384,25.0,12.2,18.8,25.0,12.2,18.8,64.0,0.0,0.0,0.0,12.3,1013.8,Clear
2022-02-20,82.0,190.45035,552.2067,23.8,12.0,17.9,23.8,12.0,17.9,69.4,0.0,0.0,0.0,21.6,1008.4,Clear
2022-02-21,64.70833333333333,195.52588,179.21675,25.8,10.4,18.0,25.8,10.4,18.0,57.4,0.0,0.0,0.0,16.6,1008.3,Clear
2022-02-22,84.20833333333333,190.87177,563.91144,25.9,10.9,19.1,25.9,10.9,19.1,58.6,0.0,0.0,0.0,27.7,1010.1,Partially cloudy
2022-02-23,99.0,188.22267,351.27185,23.8,15.0,19.2,23.8,15.0,19.2,78.2,0.0,0.0,0.0,22.3,1013.9,Partially cloudy
2022-02-24,136.47826086956522,164.74495,234.45992,25.8,13.5,19.6,25.8,13.5,19.6,72.0,0.0,0.0,0.0,16.1,1015.6,Partially cloudy
2022-02-25,117.875,186.65082,311.07016,27.0,13.4,20.1,27.0,13.4,20.1,71.7,2.149,100.0,4.17,20.5,1016.0,"Rain, Partially cloudy"
2022-02-26,23.08333333333333,188.59952,641.2793,23.6,15.1,18.4,23.6,15.1,18.4,70.8,6.805,100.0,4.17,27.7,1017.2,"Rain, Partially cloudy"
2022-02-27,33.708333333333336,195.79538,446.9616,24.8,14.0,18.7,24.8,14.0,18.7,70.2,0.925,100.0,4.17,13.2,1018.4,"Rain, Partially cloudy"
2022-02-28,40.5,205.81442,324.9206,24.8,12.0,18.1,24.8,12.0,18.1,62.7,0.0,0.0,0.0,14.8,1016.7,Clear
2022-03-01,83.08333333333333,203.89153,237.97264,25.0,11.2,18.3,25.0,11.2,18.3,68.6,0.0,0.0,0.0,12.3,1016.9,Clear
2022-03-02,105.0,203.63509,223.79037,26.8,12.4,19.4,26.5,12.4,19.4,68.7,0.0,0.0,0.0,14.4,1016.6,Clear
2022-03-03,67.56521739130434,182.03278,265.076,28.8,15.6,21.8,27.7,15.6,21.7,63.7,0.0,0.0,0.0,16.6,1015.3,Partially cloudy
2022-03-04,76.0,203.23329,525.61633,25.0,16.0,20.4,25.0,16.0,20.4,73.3,0.0,0.0,0.0,16.6,1016.2,Partially cloudy
2022-03-05,51.708333333333336,210.32553,495.08957,25.6,13.0,19.5,25.6,13.0,19.5,71.6,0.0,0.0,0.0,20.5,1014.9,Clear
2022-03-06,70.45833333333333,174.31721,225.94675,27.1,14.8,20.3,27.0,14.8,20.3,70.0,0.0,0.0,0.0,10.6,1013.8,Partially cloudy
2022-03-07,88.25,192.84325,246.41774,29.0,16.0,22.1,28.0,16.0,22.0,63.8,0.0,0.0,0.0,11.2,1015.0,Partially cloudy
2022-03-08,106.5,210.87886,238.2774,29.9,17.0,22.5,28.9,17.0,22.3,62.9,0.0,0.0,0.0,18.4,1014.3,Partially cloudy
2022-03-09,55.66666666666666,203.43144,248.0036,30.6,16.0,23.1,28.8,16.0,22.7,56.2,0.0,0.0,0.0,18.4,1013.2,Partially cloudy
2022-03-10,58.958333333333336,213.82494,453.3092,29.0,17.0,22.9,27.9,17.0,22.7,57.0,0.0,0.0,0.0,21.1,1013.1,Partially cloudy
2022-03-11,77.83333333333333,218.54814,455.44702,29.0,16.7,22.7,27.9,16.7,22.6,65.2,0.0,0.0,0.0,22.3,1013.4,Clear
2022-03-12,73.375,222.1873,353.2497,30.6,16.0,23.1,29.6,16.0,22.9,58.9,0.0,0.0,0.0,22.3,1011.7,Clear
2022-03-13,81.58333333333333,216.69292,329.02884,31.6,17.7,24.5,30.9,17.7,24.4,61.9,0.0,0.0,0.0,16.6,1011.4,Clear
2022-03-14,101.0,218.29582,364.7224,32.6,18.5,25.6,32.6,18.5,25.7,68.1,0.0,0.0,0.0,14.8,1010.7,Clear
2022-03-15,99.43478260869566,218.00558,409.89548,34.0,20.2,26.9,34.1,20.2,27.5,69.5,0.0,0.0,0.0,18.4,1008.1,Clear
2022-03-16,85.04166666666667,221.90282,492.38666,34.3,21.0,27.6,34.3,21.0,28.1,65.1,0.0,0.0,0.0,24.4,1005.8,Clear
2022-03-17,78.0,221.62944,305.58627,34.5,21.3,27.7,36.8,21.3,28.8,66.2,0.0,0.0,0.0,9.4,1006.5,Clear
2022-03-18,116.0,219.80931,479.25717,34.5,22.9,28.2,38.2,22.9,29.8,70.7,0.0,0.0,0.0,14.5,1007.8,Clear
2022-03-19,92.66666666666669,221.6714,336.81506,36.2,21.0,28.5,39.0,21.0,29.5,64.3,0.0,0.0,0.0,11.2,1005.6,Clear
2022-03-20,82.75,225.02258,241.93678,37.1,23.5,29.6,35.2,23.5,28.9,49.7,0.0,0.0,0.0,13.0,1004.2,Partially cloudy
2022-03-21,117.16666666666669,225.58243,451.0195,36.1,22.1,28.8,36.5,22.1,29.2,54.0,0.0,0.0,0.0,18.4,1006.4,Clear
2022-03-22,71.625,234.52882,582.95416,34.2,22.0,28.3,32.6,22.0,28.0,51.2,0.0,0.0,0.0,25.9,1007.5,Clear
2022-03-23,59.95763888888889,223.95308,302.92487,35.0,20.3,27.8,33.4,20.3,27.5,50.1,0.0,0.0,0.0,13.0,1007.2,Clear
2022-03-24,71.76470588235294,234.17833,459.29153,34.8,21.0,28.0,33.0,21.0,27.2,42.0,0.0,0.0,0.0,19.5,1005.7,Clear
2022-03-25,75.08333333333333,235.31288,496.42078,34.5,20.6,27.6,33.0,20.6,27.0,51.5,0.0,0.0,0.0,18.4,1007.2,Clear
2022-03-26,85.18181818181819,238.93802,867.6933,34.0,20.0,27.0,32.5,20.0,26.3,45.2,0.0,0.0,0.0,27.7,1009.0,Clear
2022-03-27,71.58333333333333,240.09546,382.94397,36.1,21.2,28.0,34.1,21.2,27.3,41.5,0.0,0.0,0.0,16.9,1008.5,Clear
2022-03-28,78.375,240.17094,231.84447,38.2,21.0,29.6,35.9,21.0,28.5,34.8,0.0,0.0,0.0,18.4,1007.6,Clear
2022-03-29,83.125,240.66313,319.33286,40.0,20.3,30.3,36.8,20.3,29.1,31.9,0.0,0.0,0.0,18.4,1005.8,Clear
2022-03-30,91.33333333333331,238.67279,234.3541,39.0,21.2,30.5,37.3,21.2,29.4,34.4,0.0,0.0,0.0,9.5,1006.0,Clear
2022-03-31,122.625,237.73317,367.15955,38.6,21.7,30.7,39.3,21.7,29.9,34.4,0.0,0.0,0.0,13.2,1006.5,Clear
2022-04-01,71.21739130434783,247.66104,599.46045,36.0,23.9,29.9,33.4,23.9,28.6,29.0,0.0,0.0,0.0,14.8,1007.1,Clear
2022-04-02,95.70833333333331,244.8899,466.29822,39.0,19.7,29.9,36.6,19.7,28.7,28.1,0.0,0.0,0.0,11.2,1008.3,Clear
2022-04-03,86.20833333333333,248.27849,340.5977,39.0,21.4,30.3,36.1,21.4,28.9,26.1,0.0,0.0,0.0,18.4,1007.5,Clear
2022-04-04,97.83333333333331,247.19994,490.85556,38.0,21.4,30.2,35.5,21.4,28.9,24.6,0.0,0.0,0.0,18.4,1007.4,Clear
2022-04-05,101.33333333333331,247.68672,637.37854,38.4,20.8,30.2,35.6,20.8,28.8,26.7,0.0,0.0,0.0,19.6,1010.5,Clear
2022-04-06,100.375,246.66835,585.6899,40.0,21.1,30.7,36.4,21.1,29.3,23.9,0.0,0.0,0.0,18.4,1010.5,Partially cloudy
2022-04-07,117.29166666666669,246.04317,632.2433,40.0,21.3,31.4,37.4,21.3,30.0,25.2,0.0,0.0,0.0,15.2,1009.6,Clear
2022-04-08,82.33333333333333,247.07553,484.336,42.0,21.8,32.1,38.5,21.8,30.5,23.1,0.0,0.0,0.0,18.4,1006.9,Clear
2022-04-09,83.41666666666667,240.83191,369.19482,41.6,22.2,33.0,38.7,22.2,31.3,23.5,0.0,0.0,0.0,16.6,1005.0,Clear
2022-04-10,94.75,247.89955,646.4886,42.0,25.9,33.4,39.5,25.9,31.5,20.9,0.0,0.0,0.0,18.4,1004.4,Clear
2022-04-11,93.625,239.52493,587.7434,42.0,24.6,33.7,39.7,24.6,31.9,22.8,0.0,0.0,0.0,18.4,1003.8,Clear
2022-04-12,75.41666666666667,222.10555,365.28293,39.0,24.9,32.7,36.6,24.9,31.0,22.3,0.0,0.0,0.0,18.4,1004.0,Partially cloudy
2022-04-13,92.70833333333331,244.89757,576.2411,39.9,23.5,32.8,37.6,23.5,31.2,26.0,0.0,0.0,0.0,14.8,1003.3,Partially cloudy
2022-04-14,70.91666666666667,245.50916,748.4454,38.6,27.0,32.3,36.7,26.4,30.7,23.1,0.149,100.0,4.17,27.7,1003.0,"Rain, Partially cloudy"
2022-04-15,62.833333333333336,243.55148,726.61005,40.0,25.5,32.4,37.1,25.5,31.1,27.1,0.0,0.0,0.0,14.8,1002.9,Partially cloudy
2022-04-16,85.0,251.50684,650.4132,40.0,23.7,32.1,37.6,23.7,30.8,30.0,0.0,0.0,0.0,20.5,1002.5,Clear
2022-04-17,117.0,248.56313,677.5493,39.9,24.2,32.6,38.4,24.2,31.3,28.2,0.0,0.0,0.0,9.4,1003.4,Clear
2022-04-18,51.04103535353536,240.72815,430.18204,42.0,24.4,33.4,40.3,24.4,32.1,27.0,0.0,0.0,0.0,9.4,1005.2,Clear
2022-04-19,112.1304347826087,242.81631,649.2163,43.0,25.3,34.3,40.0,25.3,32.8,25.8,0.0,0.0,0.0,18.4,1006.9,Clear
2022-04-20,95.41666666666669,250.555,1290.0247,41.0,27.0,33.8,38.8,26.4,32.2,22.6,0.0,0.0,0.0,19.8,1005.5,Partially cloudy
2022-04-21,86.41666666666667,217.81754,543.7445,36.0,25.8,31.4,33.8,25.8,30.1,28.7,0.0,0.0,0.0,18.4,1006.8,Partially cloudy
2022-04-22,59.66666666666666,240.0069,939.5786,38.0,24.6,31.5,36.9,24.6,30.3,29.3,0.285,100.0,4.17,27.7,1007.9,"Rain, Partially cloudy"
2022-04-23,102.83333333333331,255.40823,874.9855,40.0,22.8,31.7,36.6,22.8,30.2,25.8,0.0,0.0,0.0,18.4,1007.9,Clear
2022-04-24,121.0,254.60388,1119.3398,39.0,23.9,32.4,36.4,23.9,30.8,23.6,0.0,0.0,0.0,21.0,1006.0,Clear
2022-04-25,92.17391304347828,230.69234,612.7519,40.1,24.7,33.7,38.6,24.7,32.1,23.5,0.0,0.0,0.0,46.4,1004.8,Partially cloudy
2022-04-26,95.20833333333331,254.89789,1113.2914,39.8,27.4,33.5,38.1,26.9,31.8,22.6,0.0,0.0,0.0,16.6,1005.2,Partially cloudy
2022-04-27,131.0,258.50394,922.30896,42.0,24.2,33.9,38.5,24.2,32.1,23.7,0.0,0.0,0.0,20.5,1004.8,Clear
2022-04-28,181.08695652173915,253.1813,687.86725,43.0,23.7,34.6,41.0,23.7,32.9,23.3,0.0,0.0,0.0,18.4,1004.6,Clear
2022-04-29,122.04545454545456,256.11975,643.7425,43.3,27.6,35.8,40.4,27.7,33.7,20.2,0.0,0.0,0.0,16.7,1003.9,Clear
2022-04-30,102.79166666666669,246.73581,897.19,43.2,27.5,35.6,40.7,27.0,33.4,17.8,0.0,0.0,0.0,14.8,1001.2,Clear
2022-05-01,73.16666666666667,225.5834,516.9133,40.0,28.2,33.9,42.3,28.3,34.0,32.4,0.0,0.0,0.0,22.3,1000.3,Partially cloudy
2022-05-02,75.0,247.27037,898.48376,40.0,28.4,34.1,42.0,30.3,35.5,41.7,0.0,0.0,0.0,22.3,1000.4,Partially cloudy
2022-05-03,89.8695652173913,238.58138,785.4131,37.7,29.0,33.2,42.1,31.3,36.2,49.2,0.0,0.0,0.0,20.5,1003.2,Partially cloudy
2022-05-04,92.0,231.0149,695.19604,37.2,24.0,31.1,43.1,24.0,33.5,54.8,0.97,100.0,4.17,27.7,1005.6,"Rain, Partially cloudy"
2022-05-05,66.65217391304348,243.53499,770.508,37.0,23.5,30.0,37.6,23.5,30.5,53.2,0.0,0.0,0.0,9.8,1006.2,Partially cloudy
2022-05-06,104.0,240.57588,1339.5151,38.0,25.7,32.3,40.8,25.7,33.2,44.5,0.0,0.0,0.0,17.9,1005.5,Partially cloudy
2022-05-07,70.04347826086956,254.57751,774.6511,39.3,27.3,33.4,39.8,28.3,33.4,36.2,0.0,0.0,0.0,11.2,1005.0,Partially cloudy
2022-05-08,104.0,251.77682,909.4557,40.0,27.5,33.6,42.4,28.6,34.5,39.6,0.0,0.0,0.0,18.4,1003.3,Clear
2022-05-09,61.69565217391305,242.47177,868.86786,39.3,28.5,33.8,43.0,30.8,36.1,45.3,0.0,0.0,0.0,20.5,1003.0,Clear
2022-05-10,63.888888888888886,243.51018,970.4967,38.9,29.8,33.8,44.8,31.3,36.5,45.9,0.0,0.0,0.0,22.3,1003.4,Clear
2022-05-11,72.27656695156695,233.37071,1076.0122,40.4,29.0,34.6,47.8,30.3,37.8,44.4,0.0,0.0,0.0,14.8,1001.4,Clear
2022-05-12,82.10300925925925,242.044,1041.3368,43.0,30.0,35.9,45.4,33.3,38.8,41.8,0.0,0.0,0.0,16.6,999.7,Clear
2022-05-13,78.4109126984127,253.93565,793.2085,44.0,28.8,35.0,46.1,31.9,38.0,45.9,0.0,0.0,0.0,18.4,997.4,Clear
2022-05-14,61.01751207729469,260.9088,911.46423,44.0,29.0,37.2,44.0,32.4,37.0,28.4,0.0,0.0,0.0,18.3,997.6,Clear
2022-05-15,86.3340291244703,255.7343,609.8868,45.3,27.6,37.0,45.3,27.8,36.1,21.3,0.0,0.0,0.0,20.0,998.7,Clear
2022-05-16,82.63888888888889,227.17108,981.5308,41.6,31.3,37.4,39.6,31.5,35.5,18.1,0.0,0.0,0.0,20.6,998.9,Partially cloudy
2022-05-17,73.2655303030303,225.00029,855.7816,42.0,28.4,34.6,41.5,28.4,34.5,31.2,0.0,0.0,0.0,13.0,1000.1,Partially cloudy
2022-05-18,54.613422142312295,252.67558,769.0811,41.0,31.6,35.8,41.3,32.1,36.1,31.0,0.0,0.0,0.0,27.7,1001.9,Partially cloudy
2022-05-19,69.30994152046783,252.78261,767.22485,43.0,28.8,36.2,44.0,30.4,36.7,32.6,0.0,0.0,0.0,14.8,1001.2,Clear
2022-05-20,67.93486887508627,250.90994,894.56866,44.1,29.6,37.0,44.1,32.5,37.3,30.6,0.525,100.0,8.33,27.7,998.2,"Rain, Partially cloudy"
2022-05-21,61.65302938808373,218.17542,650.39105,42.2,26.7,34.8,42.0,27.7,34.2,30.8,0.979,100.0,4.17,26.9,996.1,"Rain, Partially cloudy"
2022-05-22,48.535714285714285,243.21408,1050.1538,39.2,24.6,32.2,40.4,24.6,32.8,44.9,0.0,0.0,0.0,20.5,995.3,Partially cloudy
2022-05-23,64.202950310559,224.20657,839.38947,31.0,18.0,25.7,32.6,18.0,26.6,71.2,18.988,100.0,12.5,40.7,998.7,"Rain, Partially cloudy"
2022-05-24,47.08141025641025,167.51314,605.3771,32.0,20.0,26.3,35.6,20.0,27.7,75.1,17.357,100.0,8.33,63.0,1004.5,"Rain, Partially cloudy"
2022-05-25,37.92592592592593,216.47478,772.7291,33.8,24.6,29.1,37.0,24.6,31.2,66.6,0.0,0.0,0.0,13.0,1005.2,Partially cloudy
2022-05-26,49.7684052059052,249.5008,704.72986,36.0,25.0,30.6,37.8,25.0,32.2,59.1,0.0,0.0,0.0,11.2,1003.0,Clear
2022-05-27,48.63748057498057,243.30106,893.6081,38.8,27.0,32.4,42.8,29.6,34.5,50.5,0.0,0.0,0.0,28.2,999.8,Partially cloudy
2022-05-28,51.58476307189542,244.9627,974.4066,40.0,28.2,34.4,46.5,29.6,38.3,46.6,0.0,0.0,0.0,13.0,998.0,Partially cloudy
2022-05-29,46.57361111111111,237.32034,784.5202,41.0,29.0,34.0,47.0,31.4,38.2,50.4,0.0,0.0,0.0,14.8,998.2,Partially cloudy
2022-05-30,42.12452380952381,247.94913,837.94257,39.8,25.1,31.4,47.3,25.1,34.7,59.4,15.371,100.0,4.17,16.6,999.6,"Rain, Partially cloudy"
2022-05-31,44.612631578947365,242.39378,924.6848,39.2,24.5,32.9,43.2,24.5,35.2,49.2,0.0,0.0,0.0,9.4,999.8,Partially cloudy
2022-06-01,44.66473475355054,246.98958,795.9202,41.8,26.8,35.0,42.1,29.1,36.0,38.7,0.0,0.0,0.0,11.2,1000.2,Partially cloudy
2022-06-02,54.02874396135266,251.26753,648.9705,41.5,28.7,35.4,43.8,29.7,35.8,32.8,0.0,0.0,0.0,10.8,999.8,Partially cloudy
2022-06-03,46.94768093337467,257.74146,1094.1602,43.2,27.2,35.6,40.4,28.1,34.8,28.5,0.0,0.0,0.0,15.4,998.9,Partially cloudy
2022-06-04,54.285714285714285,247.9368,985.17175,45.0,29.3,36.5,45.0,30.0,35.8,27.0,0.0,0.0,0.0,16.6,999.3,Partially cloudy
2022-06-05,56.71071428571429,244.6841,965.19507,44.0,30.5,37.3,44.0,29.2,36.0,20.8,0.0,0.0,0.0,17.4,999.5,Partially cloudy
2022-06-06,50.31845760233918,255.58206,1073.4288,44.0,29.0,36.8,44.0,29.5,35.8,23.8,0.0,0.0,0.0,18.0,998.7,Clear
2022-06-07,54.68234126984127,238.3371,1043.234,43.2,30.8,37.3,42.0,30.6,36.0,22.2,0.0,0.0,0.0,23.2,998.3,Clear
2022-06-08,59.12368421052632,255.53552,1159.6387,44.0,31.9,37.3,44.0,31.0,36.0,21.5,0.0,0.0,0.0,29.6,998.1,Clear
2022-06-09,50.34,240.46153,1287.8661,44.0,30.2,37.5,44.0,30.1,37.1,24.6,0.0,0.0,0.0,16.3,997.1,Clear
2022-06-10,46.03153820816865,245.26012,1225.2522,43.2,32.0,37.8,44.4,32.0,37.9,26.1,0.0,0.0,0.0,30.4,997.8,Clear
2022-06-11,55.90268065268066,248.95207,1326.8455,44.0,32.1,37.7,44.1,30.6,37.0,22.1,0.0,0.0,0.0,27.4,998.0,Clear
2022-06-12,53.91348389088663,243.32292,1238.5897,43.0,32.0,37.7,43.2,30.6,37.4,24.7,0.0,0.0,0.0,21.1,999.3,Clear
2022-06-13,57.25496031746032,218.13997,1479.4921,43.0,33.2,37.6,45.3,33.6,38.4,29.2,0.0,0.0,0.0,16.6,1001.2,Partially cloudy
2022-06-14,49.80103668261563,169.79861,964.38446,39.2,32.0,35.3,43.7,32.0,37.3,38.0,0.0,0.0,0.0,21.4,1000.8,Partially cloudy
2022-06-15,50.52222222222222,234.91623,1290.2898,42.0,30.0,36.1,46.4,31.3,38.8,39.3,0.0,0.0,0.0,23.0,999.0,Partially cloudy
2022-06-16,38.50909833630422,238.1667,850.10767,39.6,28.2,34.1,44.9,30.8,37.1,46.1,0.74,100.0,4.17,23.2,999.8,"Rain, Partially cloudy"
2022-06-17,42.81276455026455,182.02641,647.444,36.0,25.0,29.2,41.3,25.0,32.3,70.8,17.506,100.0,12.5,19.3,1001.1,"Rain, Partially cloudy"
2022-06-18,37.22000915750916,185.80536,558.26337,32.0,26.1,28.9,37.7,26.1,32.6,74.1,0.618,100.0,8.33,18.0,1002.0,"Rain, Partially cloudy"
2022-06-19,40.438565643648765,172.48125,452.50262,31.0,25.2,28.3,36.5,25.2,31.4,74.4,0.06,100.0,4.17,16.6,1001.4,"Rain, Partially cloudy"
2022-06-20,44.63724747474748,228.73988,658.18274,32.3,25.0,29.0,38.1,25.0,31.3,65.6,0.0,0.0,0.0,14.4,999.7,Partially cloudy
2022-06-21,40.02693602693603,211.26854,641.0984,34.0,26.3,30.2,38.4,26.3,33.0,61.2,0.51,100.0,4.17,18.4,999.0,"Rain, Partially cloudy"
2022-06-22,45.00893719806764,225.7502,676.41223,38.0,25.0,31.0,44.8,25.0,34.4,59.3,0.0,0.0,0.0,18.4,1003.5,Partially cloudy
2022-06-23,52.79799861973775,247.77231,812.5565,38.0,27.2,33.1,43.0,29.9,35.6,48.1,0.0,0.0,0.0,20.5,1004.4,Partially cloudy
2022-06-24,42.25561594202899,255.51735,896.05286,40.0,27.0,33.3,41.4,27.9,33.7,38.6,0.0,0.0,0.0,14.8,1001.9,Clear
2022-06-25,42.27967171717172,253.458,1057.6765,40.0,26.8,34.3,43.5,28.2,34.6,34.8,0.0,0.0,0.0,14.8,999.2,Clear
2022-06-26,44.415853771832026,227.17133,968.89905,39.9,29.9,35.0,49.8,31.6,40.1,48.0,0.0,0.0,0.0,24.1,1000.1,Partially cloudy
2022-06-27,44.66266835016835,226.55107,960.4838,39.9,31.2,35.7,52.7,36.8,42.6,51.1,0.0,0.0,0.0,18.4,1001.1,Partially cloudy
2022-06-28,39.75579573934837,204.05675,951.4482,41.0,31.5,35.9,51.3,37.9,43.8,53.1,0.0,0.0,0.0,16.6,998.3,Partially cloudy
2022-06-29,48.69011674718197,192.4311,901.8003,40.0,30.3,34.9,50.4,35.5,41.5,53.8,0.0,0.0,0.0,18.4,995.9,Partially cloudy
2022-06-30,45.73412698412699,56.75686,312.76996,32.0,24.9,27.7,40.2,24.9,31.3,88.2,104.603,100.0,16.67,20.5,999.3,"Rain, Partially cloudy"
2022-07-01,38.79327745417562,121.145096,359.24966,31.0,25.6,28.2,40.9,25.6,33.5,88.6,1.701,100.0,4.17,13.0,999.6,"Rain, Overcast"
2022-07-02,42.33451518288475,168.02461,427.43213,36.1,27.0,31.0,43.6,31.1,37.3,72.9,0.7,100.0,12.5,15.3,997.5,"Rain, Partially cloudy"
2022-07-03,39.06193926846101,139.71245,584.58453,36.5,27.6,33.1,46.9,31.5,38.5,57.4,0.085,100.0,4.17,15.8,997.8,"Rain, Partially cloudy"
2022-07-04,39.48532479526725,147.89456,552.23,36.0,28.7,33.5,48.0,35.8,42.4,64.1,0.51,100.0,4.17,11.2,998.3,"Rain, Partially cloudy"
2022-07-05,35.300925925925924,176.66806,662.69714,37.2,30.4,33.9,48.7,39.7,43.4,64.5,0.0,0.0,0.0,13.7,998.6,Partially cloudy
2022-07-06,29.790621205662763,203.90637,703.10626,37.8,30.4,34.4,49.4,39.6,44.2,63.0,0.0,0.0,0.0,18.4,1001.0,Partially cloudy
2022-07-07,33.18780193236715,195.21455,758.98035,38.0,31.4,34.6,48.0,40.6,43.3,59.3,0.0,0.0,0.0,18.4,1002.8,Partially cloudy
